,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,label_enc
4415,2,59,3,100,150,28.58,1096.58,46.93,955224,cinnamon,2
4416,4,59,3,100,150,27.87,1093.49,44.87,691425,cinnamon,2
4417,6,60,2,100,150,29.73,1099.33,43.57,2532303,cinnamon,2
4418,3,58,5,200,150,28.49,1023.8,47.41,157248,cinnamon,2
4419,1,57,7,320,150,29.24,1019.69,36.78,59369,cinnamon,2
4420,8,55,8,320,150,30.05,1000.84,32.29,49864,cinnamon,2
4421,7,60,8,320,150,30.46,1053.91,39.08,56763,cinnamon,2
4422,2,59,4,200,150,28.55,1096.58,47.01,110655,cinnamon,2
4423,4,59,4,200,150,27.85,1093.49,44.88,87761,cinnamon,2
4424,6,60,3,100,150,29.7,1099.34,43.62,2241313,cinnamon,2
4425,3,58,6,200,150,28.5,1023.8,47.43,142897,cinnamon,2
4426,1,57,8,320,150,29.27,1019.7,36.89,67174,cinnamon,2
4427,7,60,9,320,150,30.49,1053.91,39.07,61731,cinnamon,2
4428,8,55,9,320,150,30.07,1000.85,32.27,53861,cinnamon,2
4429,5,55,7,320,150,29.26,1101.93,42.49,48780,cinnamon,2
4430,2,59,5,200,150,28.55,1096.57,46.79,91921,cinnamon,2
4431,4,59,5,200,150,27.85,1093.48,44.89,73669,cinnamon,2
4432,6,60,4,200,150,29.67,1099.33,43.56,165321,cinnamon,2
4433,3,58,7,320,150,28.51,1023.8,47.47,43346,cinnamon,2
4434,7,61,0,320,150,30.52,1053.91,39.06,65574,cinnamon,2
4435,1,57,9,320,150,29.3,1019.7,36.85,72480,cinnamon,2
4436,8,56,0,320,150,30.1,1000.85,32.24,56914,cinnamon,2
4437,2,59,6,200,150,28.56,1096.58,46.92,80326,cinnamon,2
4438,5,55,8,320,150,29.28,1101.93,42.44,57335,cinnamon,2
4439,4,59,6,200,150,27.85,1093.48,44.81,64581,cinnamon,2
4440,6,60,5,200,150,29.67,1099.33,43.64,143861,cinnamon,2
4441,3,58,8,320,150,28.54,1023.8,47.32,53256,cinnamon,2
4442,7,61,1,100,150,30.55,1053.91,39.05,4289005,cinnamon,2
4443,1,58,0,320,150,29.32,1019.7,36.86,75695,cinnamon,2
4444,2,59,7,320,150,28.57,1096.58,46.95,29277,cinnamon,2
4445,8,56,1,100,150,30.12,1000.85,32.22,3311237,cinnamon,2
4446,5,55,9,320,150,29.31,1101.93,42.44,62776,cinnamon,2
4447,4,59,7,320,150,27.86,1093.48,44.78,26154,cinnamon,2
4448,6,60,6,200,150,29.68,1099.32,43.58,130247,cinnamon,2
4449,3,58,9,320,150,28.57,1023.8,47.35,57840,cinnamon,2
4450,7,61,2,100,150,30.53,1053.91,38.93,3596927,cinnamon,2
4451,1,58,1,100,150,29.34,1019.7,36.82,4504812,cinnamon,2
4452,2,59,8,320,150,28.6,1096.58,46.92,36026,cinnamon,2
4453,8,56,2,100,150,30.11,1000.84,32.18,2846421,cinnamon,2
4454,5,56,0,320,150,29.34,1101.94,42.46,66494,cinnamon,2
4455,4,59,8,320,150,27.89,1093.48,44.85,31434,cinnamon,2
4456,6,60,7,320,150,29.69,1099.33,43.59,38186,cinnamon,2
4457,3,59,0,320,150,28.6,1023.8,47.33,62091,cinnamon,2
4458,7,61,3,100,150,30.5,1053.91,39.03,3210031,cinnamon,2
4459,1,58,2,100,150,29.32,1019.71,36.79,3796987,cinnamon,2
4460,2,59,9,320,150,28.63,1096.59,46.92,40277,cinnamon,2
4461,8,56,3,100,150,30.08,1000.84,32.29,2537008,cinnamon,2
4462,4,59,9,320,150,27.92,1093.47,44.99,35665,cinnamon,2
4463,6,60,8,320,150,29.72,1099.34,43.57,46209,cinnamon,2
4464,3,59,1,100,150,28.62,1023.81,47.28,2979993,cinnamon,2
4465,7,61,4,200,150,30.47,1053.92,38.98,233417,cinnamon,2
4466,2,60,0,320,150,28.66,1096.58,46.89,43926,cinnamon,2
4467,1,58,3,100,150,29.3,1019.7,36.64,3462384,cinnamon,2
4468,8,56,4,200,150,30.06,1000.84,32.19,212492,cinnamon,2
4469,5,56,2,100,150,29.35,1101.94,42.35,3319287,cinnamon,2
4470,4,60,0,320,150,27.95,1093.47,44.84,38531,cinnamon,2
4471,6,60,9,320,150,29.75,1099.34,43.56,51769,cinnamon,2
4472,3,59,2,100,150,28.6,1023.81,47.3,2457109,cinnamon,2
4473,7,61,5,200,150,30.47,1053.92,39.13,206702,cinnamon,2
4474,2,60,1,100,150,28.68,1096.58,46.87,1237462,cinnamon,2
4475,8,56,5,200,150,30.06,1000.84,32.25,192807,cinnamon,2
4476,4,60,1,100,150,27.98,1093.47,44.77,913674,cinnamon,2
4477,6,61,0,320,150,29.78,1099.35,43.55,54971,cinnamon,2
4478,7,61,6,200,150,30.48,1053.92,39.0,190974,cinnamon,2
4479,3,59,3,100,150,28.57,1023.81,47.24,2182206,cinnamon,2
4480,2,60,2,100,150,28.66,1096.59,46.82,1051605,cinnamon,2
4481,1,58,5,200,150,29.28,1019.71,36.83,270828,cinnamon,2
4482,8,56,6,200,150,30.07,1000.84,32.18,175523,cinnamon,2
4483,4,60,2,100,150,27.96,1093.46,44.76,770359,cinnamon,2
4484,5,56,4,200,150,29.3,1101.94,42.3,251288,cinnamon,2
4485,6,61,1,100,150,29.81,1099.36,43.5,3102443,cinnamon,2
4486,7,61,7,320,150,30.49,1053.92,39.08,48753,cinnamon,2
4487,3,59,4,200,150,28.55,1023.81,47.26,181111,cinnamon,2
4488,2,60,3,100,150,28.63,1096.58,46.85,948587,cinnamon,2
4489,1,58,6,200,150,29.29,1019.71,36.82,256577,cinnamon,2
4490,4,60,3,100,150,27.93,1093.47,44.74,692126,cinnamon,2
4491,8,56,7,320,150,30.08,1000.84,32.19,42567,cinnamon,2
4492,6,61,2,100,150,29.79,1099.35,43.39,2522944,cinnamon,2
4493,5,56,5,200,150,29.3,1101.95,42.34,226599,cinnamon,2
4494,7,61,8,320,150,30.52,1053.91,38.99,56952,cinnamon,2
4495,3,59,5,200,150,28.55,1023.82,47.11,156959,cinnamon,2
4496,2,60,4,200,150,28.61,1096.59,46.9,109589,cinnamon,2
4497,1,58,7,320,150,29.3,1019.7,36.82,59618,cinnamon,2
4498,4,60,4,200,150,27.91,1093.49,44.81,87402,cinnamon,2
4499,6,61,3,100,150,29.76,1099.35,43.47,2252406,cinnamon,2
4500,8,56,8,320,150,30.11,1000.84,32.28,50127,cinnamon,2
4501,5,56,6,200,150,29.31,1101.94,42.39,208088,cinnamon,2
4502,7,61,9,320,150,30.55,1053.91,39.0,62227,cinnamon,2
4503,3,59,6,200,150,28.56,1023.81,47.29,141710,cinnamon,2
4504,2,60,5,200,150,28.61,1096.58,46.8,91233,cinnamon,2
4505,1,58,8,320,150,29.33,1019.71,36.85,67333,cinnamon,2
4506,4,60,5,200,150,27.91,1093.49,44.86,73039,cinnamon,2
4507,6,61,4,200,150,29.73,1099.34,43.36,164683,cinnamon,2
4508,8,56,9,320,150,30.14,1000.85,32.17,54100,cinnamon,2
4509,5,56,7,320,150,29.32,1101.95,42.41,48808,cinnamon,2
4510,7,62,0,320,150,30.58,1053.91,38.99,65473,cinnamon,2
4511,3,59,7,320,150,28.57,1023.81,47.26,43701,cinnamon,2
4512,2,60,6,200,150,28.62,1096.58,46.84,80251,cinnamon,2
4513,1,58,9,320,150,29.35,1019.72,36.78,72296,cinnamon,2
4514,6,61,5,200,150,29.73,1099.35,43.48,145579,cinnamon,2
4515,4,60,6,200,150,27.91,1093.49,44.79,64338,cinnamon,2
4516,7,62,1,100,150,30.61,1053.92,38.88,4252271,cinnamon,2
4517,8,57,0,320,150,30.16,1000.85,32.15,56952,cinnamon,2
4518,5,56,8,320,150,29.35,1101.96,42.4,57373,cinnamon,2
4519,3,59,8,320,150,28.6,1023.81,47.29,52405,cinnamon,2
4520,2,60,7,320,150,28.63,1096.59,46.85,29177,cinnamon,2
4521,1,59,0,320,150,29.38,1019.72,36.76,75762,cinnamon,2
4522,6,61,6,200,150,29.74,1099.34,43.52,130247,cinnamon,2
4523,4,60,7,320,150,27.92,1093.48,44.79,26267,cinnamon,2
4524,7,62,2,100,150,30.58,1053.92,38.92,3620774,cinnamon,2
4525,8,57,1,100,150,30.19,1000.86,32.13,3283367,cinnamon,2
4526,5,56,9,320,150,29.38,1101.96,42.39,62915,cinnamon,2
4527,3,59,9,320,150,28.63,1023.81,47.25,57919,cinnamon,2
4528,2,60,8,320,150,28.66,1096.58,46.84,35784,cinnamon,2
4529,1,59,1,100,150,29.4,1019.73,36.65,4478950,cinnamon,2
4530,6,61,7,320,150,29.75,1099.33,43.51,38084,cinnamon,2
4531,4,60,8,320,150,27.95,1093.48,44.81,31457,cinnamon,2
4532,7,62,3,100,150,30.56,1053.92,38.9,3183832,cinnamon,2
4533,5,57,0,320,150,29.41,1101.97,42.32,66338,cinnamon,2
4534,3,60,0,320,150,28.66,1023.81,47.22,62409,cinnamon,2
4535,2,60,9,320,150,28.68,1096.59,46.83,40506,cinnamon,2
4536,1,59,2,100,150,29.38,1019.73,36.7,3823571,cinnamon,2
4537,6,61,8,320,150,29.78,1099.35,43.44,46110,cinnamon,2
4538,4,60,9,320,150,27.98,1093.48,44.8,35516,cinnamon,2
4539,7,62,4,200,150,30.53,1053.92,38.95,232147,cinnamon,2
4540,8,57,3,100,150,30.15,1000.85,32.09,2532303,cinnamon,2
4541,3,60,1,100,150,28.68,1023.8,47.14,2996342,cinnamon,2
4542,5,57,1,100,150,29.43,1101.96,42.3,3794349,cinnamon,2
4543,2,61,0,320,150,28.71,1096.59,46.78,43612,cinnamon,2
4544,1,59,3,100,150,29.35,1019.72,36.62,3460190,cinnamon,2
4545,6,61,9,320,150,29.82,1099.35,43.48,52054,cinnamon,2
4546,4,61,0,320,150,28.01,1093.48,44.78,38741,cinnamon,2
4547,7,62,5,200,150,30.53,1053.93,38.93,208724,cinnamon,2
4548,8,57,4,200,150,30.13,1000.85,32.09,212757,cinnamon,2
4549,3,60,2,100,150,28.66,1023.81,47.18,2463760,cinnamon,2
4550,2,61,1,100,150,28.74,1096.6,46.77,1275615,cinnamon,2
4551,1,59,4,200,150,29.33,1019.73,36.64,289675,cinnamon,2
4552,6,62,0,320,150,29.85,1099.36,43.41,55006,cinnamon,2
4553,7,62,6,200,150,30.54,1053.93,38.92,191080,cinnamon,2
4554,2,61,2,100,150,28.72,1096.6,46.74,1047570,cinnamon,2
4555,5,57,3,100,150,29.39,1101.95,42.24,2947823,cinnamon,2
4556,6,62,1,100,150,29.87,1099.36,43.37,3079699,cinnamon,2
4557,4,61,2,100,150,28.02,1093.48,44.66,765178,cinnamon,2
4558,7,62,7,320,150,30.55,1053.93,38.98,48586,cinnamon,2
4559,3,60,4,200,150,28.61,1023.81,47.18,180727,cinnamon,2
4560,8,57,6,200,150,30.14,1000.85,32.11,175163,cinnamon,2
4561,5,57,4,200,150,29.37,1101.96,42.26,252403,cinnamon,2
4562,6,62,2,100,150,29.85,1099.37,43.23,2548849,cinnamon,2
4563,1,59,6,200,150,29.35,1019.72,36.71,255234,cinnamon,2
4564,4,61,3,100,150,27.99,1093.48,44.66,690725,cinnamon,2
4565,7,62,8,320,150,30.58,1053.92,39.02,57028,cinnamon,2
4566,3,60,5,200,150,28.61,1023.8,47.21,157538,cinnamon,2
4567,2,61,4,200,150,28.66,1096.6,46.82,109168,cinnamon,2
4568,8,57,7,320,150,30.15,1000.84,32.05,42738,cinnamon,2
4569,5,57,5,200,150,29.37,1101.96,42.27,226900,cinnamon,2
4570,6,62,3,100,150,29.82,1099.37,43.37,2263609,cinnamon,2
4571,1,59,7,320,150,29.36,1019.72,36.87,59411,cinnamon,2
4572,4,61,4,200,150,27.96,1093.49,44.69,87223,cinnamon,2
4573,7,62,9,320,150,30.61,1053.93,38.91,62181,cinnamon,2
4574,3,60,6,200,150,28.62,1023.81,47.25,143017,cinnamon,2
4575,2,61,5,200,150,28.66,1096.59,46.71,90459,cinnamon,2
4576,8,57,8,320,150,30.18,1000.85,32.01,50068,cinnamon,2
4577,5,57,6,200,150,29.38,1101.96,42.26,207329,cinnamon,2
4578,6,62,4,200,150,29.79,1099.36,43.35,164366,cinnamon,2
4579,4,61,5,200,150,27.96,1093.48,44.7,72542,cinnamon,2
4580,7,63,0,320,150,30.64,1053.92,38.82,65423,cinnamon,2
4581,1,59,8,320,150,29.38,1019.71,36.71,67280,cinnamon,2
4582,3,60,7,320,150,28.63,1023.82,47.18,43302,cinnamon,2
4583,2,61,6,200,150,28.67,1096.59,46.76,79875,cinnamon,2
4584,8,57,9,320,150,30.2,1000.84,32.07,54100,cinnamon,2
4585,6,62,5,200,150,29.79,1099.36,43.28,143498,cinnamon,2
4586,5,57,7,320,150,29.39,1101.96,42.25,48669,cinnamon,2
4587,7,63,1,100,150,30.67,1053.92,38.85,4258903,cinnamon,2
4588,4,61,6,200,150,27.97,1093.48,44.7,64241,cinnamon,2
4589,1,59,9,320,150,29.41,1019.72,36.63,71991,cinnamon,2
4590,2,61,7,320,150,28.68,1096.59,46.75,29217,cinnamon,2
4591,3,60,8,320,150,28.66,1023.81,47.17,52438,cinnamon,2
4592,6,62,6,200,150,29.8,1099.36,43.42,129555,cinnamon,2
4593,8,58,0,320,150,30.23,1000.85,32.04,57335,cinnamon,2
4594,5,57,8,320,150,29.42,1101.96,42.25,57606,cinnamon,2
4595,7,63,2,100,150,30.65,1053.92,38.82,3573392,cinnamon,2
4596,4,61,7,320,150,27.98,1093.48,44.73,26203,cinnamon,2
4597,1,60,0,320,150,29.43,1019.72,36.67,75695,cinnamon,2
4598,2,61,8,320,150,28.71,1096.59,46.79,35605,cinnamon,2
4599,3,60,9,320,150,28.69,1023.8,47.17,58554,cinnamon,2
4600,6,62,7,320,150,29.81,1099.37,43.39,38016,cinnamon,2
4601,8,58,1,100,150,30.26,1000.85,31.99,3293266,cinnamon,2
4602,7,63,3,100,150,30.62,1053.92,38.82,3215702,cinnamon,2
4603,5,57,9,320,150,29.45,1101.96,42.21,62915,cinnamon,2
4604,4,61,8,320,150,28.01,1093.48,44.69,31296,cinnamon,2
4605,1,60,1,100,150,29.45,1019.72,36.65,4489998,cinnamon,2
4606,2,61,9,320,150,28.74,1096.59,46.65,40391,cinnamon,2
4607,3,61,0,320,150,28.71,1023.8,47.11,62181,cinnamon,2
4608,6,62,8,320,150,29.84,1099.36,43.36,46010,cinnamon,2
4609,7,63,4,200,150,30.59,1053.92,38.75,229957,cinnamon,2
4610,8,58,2,100,150,30.24,1000.85,32.0,2796859,cinnamon,2
4611,4,61,9,320,150,28.04,1093.48,44.65,35546,cinnamon,2
4612,5,58,0,320,150,29.47,1101.96,42.18,66338,cinnamon,2
4613,1,60,2,100,150,29.43,1019.72,36.65,4005868,cinnamon,2
4614,2,62,0,320,150,28.77,1096.61,46.7,43478,cinnamon,2
4615,3,61,1,100,150,28.74,1023.8,47.14,3048753,cinnamon,2
4616,6,62,9,320,150,29.88,1099.37,43.35,51927,cinnamon,2
4617,7,63,5,200,150,30.59,1053.91,38.88,207834,cinnamon,2
4618,4,62,0,320,150,28.07,1093.48,44.63,38392,cinnamon,2
4619,8,58,3,100,150,30.21,1000.85,32.0,2556006,cinnamon,2
4620,5,58,1,100,150,29.5,1101.96,42.16,3778598,cinnamon,2
4621,2,62,1,100,150,28.79,1096.6,46.72,1234107,cinnamon,2
4622,3,61,2,100,150,28.72,1023.8,47.08,2468213,cinnamon,2
4623,6,63,0,320,150,29.91,1099.37,43.25,55077,cinnamon,2
4624,7,63,6,200,150,30.6,1053.92,38.83,187271,cinnamon,2
4625,4,62,1,100,150,28.09,1093.48,44.61,905193,cinnamon,2
4626,8,58,4,200,150,30.19,1000.84,32.07,213556,cinnamon,2
4627,5,58,2,100,150,29.48,1101.97,42.13,3305225,cinnamon,2
4628,1,60,4,200,150,29.39,1019.72,36.66,290414,cinnamon,2
4629,2,62,2,100,150,28.77,1096.6,46.64,1051605,cinnamon,2
4630,3,61,3,100,150,28.69,1023.8,47.05,2192720,cinnamon,2
4631,6,63,1,100,150,29.93,1099.37,43.31,3077964,cinnamon,2
4632,7,63,7,320,150,30.61,1053.91,38.82,48669,cinnamon,2
4633,4,62,2,100,150,28.07,1093.49,44.57,764750,cinnamon,2
4634,8,58,5,200,150,30.19,1000.85,32.08,192481,cinnamon,2
4635,1,60,5,200,150,29.39,1019.72,36.59,271474,cinnamon,2
4636,5,58,3,100,150,29.46,1101.97,42.13,2963821,cinnamon,2
4637,2,62,3,100,150,28.75,1096.59,46.63,947929,cinnamon,2
4638,3,61,4,200,150,28.66,1023.8,47.11,180919,cinnamon,2
4639,6,63,2,100,150,29.91,1099.37,43.19,2539368,cinnamon,2
4640,7,63,8,320,150,30.64,1053.91,38.78,56876,cinnamon,2
4641,4,62,3,100,150,28.05,1093.47,44.59,684492,cinnamon,2
4642,8,58,6,200,150,30.2,1000.84,32.07,176066,cinnamon,2
4643,1,60,6,200,150,29.4,1019.72,36.62,262699,cinnamon,2
4644,5,58,4,200,150,29.43,1101.97,42.14,251473,cinnamon,2
4645,2,62,4,200,150,28.72,1096.58,46.63,109308,cinnamon,2
4646,3,61,5,200,150,28.66,1023.8,47.08,157248,cinnamon,2
4647,6,63,3,100,150,29.88,1099.36,43.27,2259862,cinnamon,2
4648,7,63,9,320,150,30.67,1053.91,38.83,62181,cinnamon,2
4649,4,62,4,200,150,28.02,1093.48,44.62,86780,cinnamon,2
4650,8,58,7,320,150,30.21,1000.84,32.01,42567,cinnamon,2
4651,1,60,7,320,150,29.41,1019.72,36.55,59369,cinnamon,2
4652,5,58,5,200,150,29.44,1101.97,42.15,227809,cinnamon,2
4653,2,62,5,200,150,28.72,1096.58,46.66,90845,cinnamon,2
4654,3,61,6,200,150,28.67,1023.8,47.08,142064,cinnamon,2
4655,6,63,4,200,150,29.85,1099.35,43.27,164050,cinnamon,2
4656,7,64,0,320,150,30.7,1053.91,38.8,65725,cinnamon,2
4657,1,60,8,320,150,29.44,1019.72,36.56,67016,cinnamon,2
4658,8,58,8,320,150,30.24,1000.84,32.15,50010,cinnamon,2
4659,5,58,6,200,150,29.44,1101.96,42.13,207708,cinnamon,2
4660,2,62,6,200,150,28.73,1096.58,46.58,79061,cinnamon,2
4661,3,61,7,320,150,28.68,1023.8,47.08,43258,cinnamon,2
4662,6,63,5,200,150,29.85,1099.35,43.29,143739,cinnamon,2
4663,7,64,1,100,150,30.72,1053.91,38.8,4258903,cinnamon,2
4664,4,62,6,200,150,28.03,1093.48,44.6,64048,cinnamon,2
4665,1,60,9,320,150,29.46,1019.72,36.59,72174,cinnamon,2
4666,8,58,9,320,150,30.27,1000.83,31.92,54376,cinnamon,2
4667,5,58,7,320,150,29.45,1101.96,42.2,48836,cinnamon,2
4668,2,62,7,320,150,28.74,1096.58,46.66,29217,cinnamon,2
4669,6,63,6,200,150,29.86,1099.35,43.26,130846,cinnamon,2
4670,3,61,8,320,150,28.71,1023.8,47.07,52991,cinnamon,2
4671,7,64,2,100,150,30.7,1053.92,38.74,3566391,cinnamon,2
4672,4,62,7,320,150,28.04,1093.48,44.59,26075,cinnamon,2
4673,1,61,0,320,150,29.49,1019.72,36.45,75161,cinnamon,2
4674,8,59,0,320,150,30.3,1000.83,32.0,57412,cinnamon,2
4675,2,62,8,320,150,28.76,1096.59,46.64,35784,cinnamon,2
4676,5,58,8,320,150,29.48,1101.96,42.05,57567,cinnamon,2
4677,6,63,7,320,150,29.87,1099.36,43.29,38220,cinnamon,2
4678,7,64,3,100,150,30.67,1053.92,38.74,3183832,cinnamon,2
4679,3,61,9,320,150,28.74,1023.79,47.18,58155,cinnamon,2
4680,4,62,8,320,150,28.06,1093.48,44.58,31411,cinnamon,2
4681,1,61,1,100,150,29.51,1019.73,36.53,4435301,cinnamon,2
4682,8,59,1,100,150,30.32,1000.83,31.94,3269607,cinnamon,2
4683,2,62,9,320,150,28.79,1096.59,46.63,40239,cinnamon,2
4684,5,58,9,320,150,29.51,1101.96,42.09,62915,cinnamon,2
4685,6,63,8,320,150,29.9,1099.36,43.27,46010,cinnamon,2
4686,7,64,4,200,150,30.64,1053.92,38.75,230112,cinnamon,2
4687,3,62,0,320,150,28.77,1023.79,47.05,62181,cinnamon,2
4688,4,62,9,320,150,28.09,1093.48,44.4,35516,cinnamon,2
4689,1,61,2,100,150,29.49,1019.72,36.52,3818224,cinnamon,2
4690,2,63,0,320,150,28.82,1096.59,46.6,43346,cinnamon,2
4691,6,63,9,320,150,29.93,1099.37,43.25,51707,cinnamon,2
4692,7,64,5,200,150,30.64,1053.91,38.76,207329,cinnamon,2
4693,5,59,0,320,150,29.54,1101.96,42.08,66442,cinnamon,2
4694,3,62,1,100,150,28.79,1023.79,46.99,3047052,cinnamon,2
4695,4,63,0,320,150,28.12,1093.48,44.53,38601,cinnamon,2
4696,1,61,3,100,150,29.46,1019.72,36.34,3436242,cinnamon,2
4697,2,63,1,100,150,28.85,1096.59,46.53,1235223,cinnamon,2
4698,6,64,0,320,150,29.96,1099.37,43.26,54445,cinnamon,2
4699,8,59,3,100,150,30.28,1000.84,31.94,2558401,cinnamon,2
4700,3,62,2,100,150,28.77,1023.79,46.9,2454900,cinnamon,2
4701,5,59,1,100,150,29.56,1101.96,42.04,3799629,cinnamon,2
4702,4,63,1,100,150,28.15,1093.48,44.56,906395,cinnamon,2
4703,1,61,4,200,150,29.44,1019.72,36.56,289184,cinnamon,2
4704,2,63,2,100,150,28.83,1096.59,46.46,1041179,cinnamon,2
4705,6,64,1,100,150,29.99,1099.37,43.22,3079699,cinnamon,2
4706,7,64,7,320,150,30.67,1053.91,38.75,48808,cinnamon,2
4707,8,59,4,200,150,30.25,1000.84,31.93,214765,cinnamon,2
4708,3,62,3,100,150,28.74,1023.8,46.97,2194482,cinnamon,2
4709,5,59,2,100,150,29.55,1101.96,42.03,3601671,cinnamon,2
4710,4,63,2,100,150,28.13,1093.49,44.6,760490,cinnamon,2
4711,2,63,3,100,150,28.8,1096.59,46.64,943996,cinnamon,2
4712,7,64,8,320,150,30.69,1053.91,38.73,56990,cinnamon,2
4713,6,64,2,100,150,29.97,1099.38,43.14,2522944,cinnamon,2
4714,8,59,5,200,150,30.25,1000.83,31.93,192156,cinnamon,2
4715,3,62,4,200,150,28.72,1023.8,46.95,181689,cinnamon,2
4716,5,59,3,100,150,29.52,1101.95,42.03,3098922,cinnamon,2
4717,4,63,3,100,150,28.1,1093.48,44.48,689330,cinnamon,2
4718,1,61,6,200,150,29.46,1019.73,36.53,256000,cinnamon,2
4719,7,64,9,320,150,30.73,1053.91,38.71,61955,cinnamon,2
4720,2,63,4,200,150,28.77,1096.59,46.56,109029,cinnamon,2
4721,6,64,3,100,150,29.94,1099.37,43.13,2250550,cinnamon,2
4722,3,62,5,200,150,28.72,1023.8,46.96,156815,cinnamon,2
4723,8,59,6,200,150,30.26,1000.83,31.75,174983,cinnamon,2
4724,5,59,4,200,150,29.5,1101.96,42.1,251103,cinnamon,2
4725,4,63,4,200,150,28.07,1093.48,44.34,87134,cinnamon,2
4726,7,65,0,320,150,30.75,1053.91,38.7,65776,cinnamon,2
4727,6,64,4,200,150,29.91,1099.37,43.14,165002,cinnamon,2
4728,1,61,7,320,150,29.47,1019.72,36.55,59701,cinnamon,2
4729,2,63,5,200,150,28.77,1096.6,46.57,91625,cinnamon,2
4730,3,62,6,200,150,28.73,1023.79,46.81,143017,cinnamon,2
4731,8,59,7,320,150,30.27,1000.82,31.83,42738,cinnamon,2
4732,4,63,5,200,150,28.07,1093.48,44.5,72480,cinnamon,2
4733,5,59,5,200,150,29.5,1101.96,41.97,225849,cinnamon,2
4734,7,65,1,100,150,30.78,1053.91,38.67,4252271,cinnamon,2
4735,6,64,5,200,150,29.91,1099.36,43.19,143377,cinnamon,2
4736,1,61,8,320,150,29.49,1019.72,36.52,67386,cinnamon,2
4737,2,63,6,200,150,28.78,1096.59,46.56,79503,cinnamon,2
4738,3,62,7,320,150,28.74,1023.8,46.81,43656,cinnamon,2
4739,8,59,8,320,150,30.3,1000.83,31.92,49951,cinnamon,2
4740,4,63,6,200,150,28.08,1093.48,44.51,63952,cinnamon,2
4741,5,59,6,200,150,29.51,1101.96,42.07,206827,cinnamon,2
4742,7,65,2,100,150,30.76,1053.91,38.5,3611197,cinnamon,2
4743,6,64,6,200,150,29.92,1099.36,43.15,129949,cinnamon,2
4744,2,63,7,320,150,28.79,1096.59,46.43,28881,cinnamon,2
4745,1,61,9,320,150,29.52,1019.73,36.56,72235,cinnamon,2
4746,3,62,8,320,150,28.77,1023.79,47.03,52534,cinnamon,2
4747,4,63,7,320,150,28.09,1093.48,44.51,26043,cinnamon,2
4748,8,59,9,320,150,30.33,1000.83,31.91,54065,cinnamon,2
4749,5,59,7,320,150,29.52,1101.96,42.01,48753,cinnamon,2
4750,7,65,3,100,150,30.73,1053.91,38.65,3198751,cinnamon,2
4751,6,64,7,320,150,29.93,1099.36,43.23,38118,cinnamon,2
4752,2,63,8,320,150,28.82,1096.6,46.55,35546,cinnamon,2
4753,1,62,0,320,150,29.54,1019.73,36.48,75695,cinnamon,2
4754,3,62,9,320,150,28.8,1023.79,46.87,59000,cinnamon,2
4755,4,63,8,320,150,28.12,1093.48,44.58,31227,cinnamon,2
4756,8,60,0,320,150,30.36,1000.82,31.87,57028,cinnamon,2
4757,5,59,8,320,150,29.54,1101.96,42.07,57412,cinnamon,2
4758,7,65,4,200,150,30.7,1053.9,38.56,231360,cinnamon,2
4759,6,64,8,320,150,29.96,1099.36,43.36,46159,cinnamon,2
4760,2,63,9,320,150,28.85,1096.6,46.7,40125,cinnamon,2
4761,1,62,1,100,150,29.56,1019.72,36.46,4591929,cinnamon,2
4762,3,63,0,320,150,28.83,1023.79,46.92,62181,cinnamon,2
4763,4,63,9,320,150,28.15,1093.48,44.48,35252,cinnamon,2
4764,8,60,1,100,150,30.38,1000.83,31.88,3295254,cinnamon,2
4765,5,59,9,320,150,29.57,1101.95,41.93,63008,cinnamon,2
4766,7,65,5,200,150,30.7,1053.9,38.66,207582,cinnamon,2
4767,6,64,9,320,150,29.99,1099.37,43.17,51707,cinnamon,2
4768,2,64,0,320,150,28.87,1096.6,46.49,43346,cinnamon,2
4769,1,62,2,100,150,29.54,1019.72,36.42,3855966,cinnamon,2
4770,3,63,1,100,150,28.85,1023.78,46.89,3055576,cinnamon,2
4771,4,64,0,320,150,28.18,1093.49,44.43,38427,cinnamon,2
4772,8,60,2,100,150,30.37,1000.83,31.79,2817057,cinnamon,2
4773,5,60,0,320,150,29.6,1101.96,42.06,66858,cinnamon,2
4774,7,65,6,200,150,30.71,1053.9,38.66,187066,cinnamon,2
4775,6,65,0,320,150,30.02,1099.38,43.16,54654,cinnamon,2
4776,2,64,1,100,150,28.9,1096.6,46.44,1223052,cinnamon,2
4777,1,62,3,100,150,29.52,1019.72,36.42,3480034,cinnamon,2
4778,3,63,2,100,150,28.83,1023.78,46.88,2452695,cinnamon,2
4779,4,64,1,100,150,28.2,1093.49,44.28,917357,cinnamon,2
4780,8,60,3,100,150,30.34,1000.83,31.83,2572864,cinnamon,2
4781,7,65,7,320,150,30.72,1053.91,38.66,48697,cinnamon,2
4782,5,60,1,100,150,29.63,1101.95,41.95,3799629,cinnamon,2
4783,6,65,1,100,150,30.05,1099.38,43.11,3062430,cinnamon,2
4784,2,64,2,100,150,28.88,1096.59,46.44,1038013,cinnamon,2
4785,1,62,4,200,150,29.5,1019.72,36.43,291406,cinnamon,2
4786,3,63,3,100,150,28.8,1023.78,46.92,2189204,cinnamon,2
4787,4,64,2,100,150,28.18,1093.48,44.38,772976,cinnamon,2
4788,8,60,4,200,150,30.31,1000.83,31.83,212757,cinnamon,2
